Der Versuch Tomaten Reifegradbestimmung wurde mit dem Dpark fun NIR Triad durchgeführt. der misst 18 wellenlängen von 410 bis 940 nm. Die Umgebung war verdunkerlt und Klimatisiert auf 22°C.  Die Studenten  Leonhard, Samuel, Frederik und Luzia aheb die Messungen durchgeführt. Zur Kallibreirung wurde ein Refraktometer benutzt und der Frucktose gehalt der Früchte gemessen.Zielsetzung kalibreirung des NIR Sensors zu finden die am besten zu den gemessenen Daten passt

Counter;Messobjekt;Kurz;Tomate;Rispe;Reihe;Tag;Brix;Temp0;Temp1;Temp2;A_410;B_435;C_460;D_485;E_510;F_535;G_560;H_585;R_610;I_645;S_680;J_705;T_730;U_760;V_810;W_860;K_900;L_940
1163;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;32;964.45;2786.74;1468.50;1245.65;1351.68;2947.51;661.00;946.68;7259.23;1962.35;4542.32;489.18;886.28;568.63;2497.04;1998.69;1078.01;806.54
1164;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;715.61;2235.98;2107.60;1461.57;1633.35;2819.21;839.20;1645.02;9028.20;1555.10;5403.23;907.97;808.01;474.53;2828.04;1935.91;1004.08;1175.32
1165;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;32;664.38;2000.76;3535.73;1008.22;1316.66;2181.91;1539.94;3025.62;10652.50;2340.72;3255.50;1307.80;804.18;464.96;1599.80;1740.87;1335.72;1134.14
1166;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;611.52;1759.74;9086.81;941.12;2083.41;1958.43;735.65;1383.28;19406.18;781.22;1840.19;1106.53;1571.52;1015.25;712.28;5425.49;478.10;764.39
1167;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;465.15;1163.48;2031.68;1146.72;1432.90;1457.19;668.23;1319.99;15009.40;3031.39;4025.36;855.62;1504.76;1043.16;2229.33;5201.30;1498.37;831.44
1168;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;545.65;1371.59;2160.46;1251.67;1327.09;1405.73;788.63;1449.79;13959.19;1415.11;5619.73;876.38;1171.74;779.18;2898.61;3682.38;837.20;901.37
1169;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;605.83;1600.03;2539.12;1481.36;1873.28;1833.65;677.86;1330.18;11748.27;1946.69;5489.22;728.81;1153.32;783.17;2792.34;3482.85;1156.17;929.15
1170;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;496.05;1243.82;3600.12;758.75;1678.06;2529.46;1090.84;2150.28;7031.42;1345.60;3806.85;855.17;827.97;574.22;2376.98;1516.67;1173.77;959.80
1171;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;452.95;1464.52;6219.97;925.64;1800.26;2232.66;1032.44;1805.40;16285.15;1668.66;2010.15;1130.90;1560.01;1006.47;1032.73;4620.64;1116.74;831.44
1172;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;43;33;635.92;1285.45;2445.89;1275.76;1432.16;2815.68;769.97;1496.45;12207.31;1722.01;4225.67;896.24;1405.78;879.67;2224.46;3074.82;977.32;982.79
1173;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;36;43;33;819.70;2061.75;2610.23;1365.23;3122.14;3346.53;956.59;2302.07;7467.68;2161.57;4401.70;930.53;881.68;539.12;2226.08;1387.76;1591.32;1159.04
1174;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;36;43;33;509.06;1018.29;4614.04;670.14;1707.86;2576.69;942.14;1610.70;9899.58;4823.89;1900.89;698.58;1213.94;838.20;1097.63;2614.10;2247.56;744.28
1175;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;43;33;365.13;984.41;2036.48;661.54;926.21;1410.66;576.12;1233.10;13719.99;1114.56;5699.65;829.45;1463.33;979.36;2599.26;4210.36;749.89;859.22
1176;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;158.57;605.94;2685.20;557.45;1152.73;987.67;426.82;636.13;3684.86;1435.66;1315.15;243.24;653.01;574.22;925.64;2842.78;1007.60;589.10
1177;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;36;42;33;187.85;923.43;1797.18;452.49;683.29;1634.84;497.86;1075.94;2510.49;504.17;2465.40;418.33;346.84;274.35;2096.28;986.45;711.87;980.87
1178;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;326.90;800.50;3457.89;571.21;1529.03;2575.99;603.21;1061.46;7055.34;4503.27;2752.71;559.58;900.10;629.24;1724.73;2072.67;2079.98;707.88
1179;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;87.83;360.08;2526.62;235.71;556.62;939.74;253.45;474.14;9408.64;665.21;1486.12;443.61;1009.06;715.38;1163.34;6100.31;769.61;810.37
1180;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;113.03;693.06;964.90;560.03;576.74;917.18;363.01;618.96;8433.61;1181.13;1913.03;504.08;777.32;578.20;1706.88;4942.35;1286.43;719.37
1181;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;167.52;632.08;1183.06;554.86;567.05;721.19;292.58;462.34;3561.84;559.48;2103.22;184.57;534.07;481.70;1951.07;3638.67;770.31;659.98
1182;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;204.93;1018.29;1017.76;448.19;1075.24;2375.77;235.39;321.82;2160.80;1584.96;1380.91;213.00;455.80;303.86;1391.30;827.28;2243.34;846.77
1183;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;144.75;472.36;1521.36;306.25;640.82;1683.49;270.30;397.44;4781.78;2032.35;790.10;266.70;690.61;523.17;700.11;3157.77;2253.90;608.26
1184;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;233.39;722.09;1161.92;540.24;777.18;839.63;299.20;518.13;2947.89;987.29;1807.82;250.46;395.95;326.19;1640.36;2175.80;1232.22;880.30
1185;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;243.96;934.08;954.33;313.13;646.78;1560.82;290.17;362.04;3261.13;1105.75;1151.26;174.64;488.03;413.91;917.53;2834.93;1146.31;525.88
1186;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;43;33;333.41;1084.11;2800.52;755.30;1257.80;1667.98;1712.11;3146.30;11486.29;1173.30;4508.93;1273.05;979.13;636.42;1870.75;3125.26;770.31;1131.26
1187;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;88.64;413.32;810.17;273.56;543.95;1012.35;639.93;906.45;4761.27;1339.23;2715.27;439.09;494.94;401.95;2329.93;2805.79;1480.07;743.32
1188;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;113.03;513.98;715.99;503.25;571.52;882.63;274.52;474.68;5812.63;1516.43;1029.86;314.09;704.42;574.22;1069.23;5222.60;1568.08;673.39
1189;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;156.13;827.60;1011.03;612.50;699.69;817.77;385.89;629.15;6894.73;803.74;1686.42;448.12;627.69;461.77;1753.12;3747.40;1095.62;752.90
1190;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;175.65;415.25;913.97;543.68;620.70;534.37;308.83;559.96;4225.92;819.89;2168.98;315.44;461.17;366.06;2213.10;2977.29;1196.31;872.63
1191;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;167.52;382.34;614.12;847.35;587.92;573.85;378.66;822.78;4211.11;799.82;2298.47;535.67;433.55;253.61;2428.09;1073.89;1230.10;1400.43
1192;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;126.05;531.41;1004.31;449.05;810.71;759.26;468.96;1007.83;4591.55;876.18;1529.62;486.93;465.78;330.97;1498.39;2150.02;1258.27;1130.30
1193;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;107.34;410.41;2272.90;352.70;643.06;642.94;419.60;945.61;2868.16;992.68;755.70;399.38;379.84;326.19;593.03;2294.62;1309.67;1140.84
1194;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;156.13;534.31;1077.35;679.60;891.93;912.24;274.52;541.73;4399.05;883.03;1563.00;301.00;548.65;433.05;1749.07;3607.28;1352.62;926.27
1195;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;223.63;678.54;694.85;676.16;628.90;748.69;281.74;438.21;2119.79;842.90;2222.60;162.46;328.42;291.89;2381.03;1877.62;1425.85;801.75
1196;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;270.79;947.63;1044.67;891.22;614.74;1299.27;312.44;609.84;2390.89;653.46;2024.32;277.54;359.12;263.98;2001.37;1289.11;875.93;1092.95
1197;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;146.38;536.25;989.89;555.73;808.48;768.43;413.58;853.89;6671.48;2305.97;859.90;477.90;653.78;487.29;729.32;3636.42;2013.79;942.56
1198;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;126.05;634.98;1600.16;417.22;1278.66;1506.54;266.09;369.55;5650.88;1277.56;1230.17;187.28;791.90;649.18;1044.90;4590.37;1464.58;458.83
1199;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;89.45;403.64;1144.62;354.43;491.05;757.85;624.28;1156.40;5224.87;953.52;2227.66;497.76;582.42;460.17;1758.80;3304.62;1118.85;901.37
1200;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;169.96;658.21;1256.10;714.87;764.51;805.79;456.32;961.70;5224.87;1028.90;2021.28;531.15;501.84;341.34;1655.77;2235.21;1311.08;1200.23
1201;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;110.59;471.39;1112.91;443.89;561.09;960.88;317.26;553.53;4337.54;1506.15;1182.62;341.62;513.35;405.14;954.85;2842.78;1748.34;792.17
1202;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;147.19;453.00;786.15;373.35;488.81;789.57;332.31;647.93;1465.97;658.36;2212.48;261.74;293.89;259.19;2476.76;837.36;1203.35;985.66
1203;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;217.94;884.71;4117.17;437.01;2181.02;1970.41;252.24;354.00;3359.09;1602.58;1897.86;219.32;581.65;449.80;963.77;2193.74;1508.23;676.27
1204;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;115.47;563.35;1210.93;430.13;699.69;736.00;288.96;459.13;6276.22;1298.12;683.88;367.34;653.78;517.59;666.04;4745.06;1604.70;659.02
1205;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;114.66;423.96;1031.22;299.37;435.16;1025.04;423.21;736.96;2274.70;1102.32;1213.98;296.94;379.07;334.96;1125.21;1383.28;1392.76;754.81
1206;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;221.19;753.07;1465.61;601.32;582.70;790.28;276.92;464.49;2835.12;937.86;1286.82;232.86;369.86;306.25;1222.56;2106.30;1417.40;810.37
1207;40101T5;4To1Ri1Re5Ta;4To;1Ri;1Re;5Ta;7.4;35;42;33;278.93;1233.18;933.19;658.96;612.51;1346.51;924.68;2349.27;3171.15;2088.64;482.56;1004.09;306.94;222.51;412.93;598.60;2895.35;1611.16
1208;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;40;33;414.73;1545.83;2764.96;834.45;1391.18;1532.62;2896.26;4121.95;14158.53;5669.72;1238.26;1936.43;694.45;368.46;1569.78;1734.14;2864.37;1270.15
1209;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;32;396.84;1525.50;2900.47;836.17;1441.10;1517.11;2869.77;4086.01;14026.39;5879.22;1274.68;1927.86;693.68;366.86;1554.36;1710.60;2859.44;1273.03
1210;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;696.10;1780.07;1256.10;1264.58;874.79;2926.36;1066.16;1901.41;5957.29;1369.58;7045.14;811.40;792.67;501.64;3808.84;860.90;1091.39;962.67
1211;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;490.36;1248.66;2270.98;769.93;1227.99;2834.71;916.26;1978.64;12055.82;2002.49;3983.89;1054.63;1197.06;729.73;1600.61;2542.36;1047.74;1071.87
1212;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;447.26;833.41;2727.48;620.24;1490.28;2489.28;631.51;827.07;9072.62;5500.36;1944.40;287.01;1342.09;1056.72;1634.68;3614.01;2881.98;452.12
1213;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;33;351.30;1370.63;1928.84;634.01;1046.92;1448.73;302.81;411.39;1945.52;3410.25;4528.15;198.56;341.47;255.21;2514.08;907.99;1840.58;745.23
1214;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;33;124.42;436.55;1728.94;374.21;1423.96;729.65;508.09;997.63;10239.02;1460.14;1097.64;789.28;849.45;492.87;832.35;2616.34;1178.00;1100.61
1215;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;33;215.50;649.50;1129.24;872.30;658.70;907.31;516.52;1027.67;7366.31;1520.83;1231.18;620.05;680.64;472.13;1163.34;3708.17;1166.73;939.68
1216;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;34;41;33;197.61;723.06;1361.82;597.02;648.27;709.21;419.00;645.78;4277.17;764.09;1444.64;377.72;381.37;285.51;1427.81;2204.95;1030.84;874.55
1217;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;33;223.63;908.91;658.33;606.48;491.79;1130.08;401.54;584.10;3013.95;673.53;2380.42;297.84;343.77;263.98;2656.05;1663.52;1461.76;885.09
1218;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;32;215.50;655.31;1313.77;667.56;831.58;828.35;274.52;503.11;3064.07;1299.59;1342.46;275.73;415.13;320.60;1773.40;2046.89;1972.95;1008.65
1219;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;33;175.65;672.73;729.44;421.53;652.00;891.80;260.67;473.07;3051.54;1071.49;1227.13;246.40;464.24;366.06;1317.48;2478.46;1609.63;875.51
1220;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;41;33;121.98;419.12;1308.96;298.51;587.17;987.67;278.73;445.72;2388.61;1769.98;887.22;170.58;465.01;432.26;1200.66;2573.75;2392.61;663.81
1221;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;184.60;845.03;3551.11;384.53;1396.39;1943.62;418.40;563.72;2906.88;3948.20;927.68;263.09;419.74;338.15;649.00;1479.68;2527.10;610.17
1222;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;862.80;1774.26;3192.64;898.97;1667.62;2604.89;990.30;1888.53;5953.87;4756.83;1983.85;711.21;719.77;479.31;1356.42;1100.79;2154.62;857.31
1223;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;302.51;1190.59;1703.00;738.10;639.33;977.80;295.59;418.90;1421.55;1044.56;1899.88;180.06;318.45;230.48;1328.02;631.11;1246.30;756.73
1224;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;185.41;716.29;863.99;441.31;526.81;981.33;307.02;469.32;4553.96;628.99;2350.07;301.90;514.12;394.77;2423.22;2729.56;881.56;759.60
1225;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;168.33;654.34;1530.00;498.09;591.64;636.59;309.43;496.14;5277.27;431.24;1979.80;324.47;540.98;431.46;2001.37;3967.11;749.89;742.36
1226;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;34;41;33;97.58;368.79;1525.20;313.99;559.60;756.44;381.67;765.93;3649.55;1156.66;900.37;396.67;461.17;357.29;627.91;2176.92;1451.90;1010.57
1227;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;171.58;599.16;1695.31;390.56;783.89;727.54;266.69;400.13;4420.69;796.88;1233.20;260.39;519.49;423.48;1040.84;3590.46;1268.83;687.76
1228;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;121.98;353.30;768.85;365.61;560.35;518.86;304.62;614.67;4227.05;1480.70;1197.80;321.31;481.13;405.94;1161.72;3656.60;1913.10;933.94
1229;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;74.00;319.43;1757.78;289.05;1026.80;550.59;310.03;570.15;5188.42;830.66;781.00;339.36;617.71;519.98;731.75;4740.58;1216.02;748.11
1230;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;82.95;420.09;662.17;400.02;431.44;611.22;320.27;542.26;7931.28;1417.55;1118.89;447.67;700.59;526.36;1213.64;5006.25;1704.68;728.95
1231;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;34;42;33;85.39;350.40;933.19;384.53;527.56;560.46;282.34;490.77;6944.85;905.55;1405.18;410.21;685.24;521.58;1437.54;4778.69;1223.77;732.78
1232;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;34;42;33;149.63;565.29;1234.00;410.34;664.66;743.05;472.58;1085.60;1730.23;558.50;1353.59;401.64;251.69;207.36;1649.28;707.33;1154.76;1287.40
1233;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;34;42;33;109.78;451.07;962.98;384.53;467.20;1016.58;491.24;1045.91;3499.19;1286.37;1024.80;471.58;403.62;293.49;838.03;1664.64;1702.57;1222.26
1234;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;34;42;33;135.80;463.65;940.88;461.10;581.95;677.48;266.09;504.72;3405.79;957.44;1414.29;237.82;464.24;426.67;1573.84;3834.84;1532.17;860.18
1235;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;168.33;458.81;855.34;588.41;739.18;533.67;280.54;515.44;3850.03;763.11;1808.83;265.35;438.15;369.25;1844.79;3397.66;1300.52;891.79
1236;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;165.89;477.20;867.84;490.35;617.72;671.14;264.88;483.26;2833.98;522.28;2026.34;196.31;410.53;373.24;2152.26;2894.34;867.48;852.52
1237;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;125.23;386.21;780.38;449.05;543.21;554.11;380.47;872.13;3550.45;952.05;2073.89;384.94;395.18;315.82;2407.81;2433.62;1727.21;1177.24
1238;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;224.44;529.47;669.86;627.99;414.30;827.64;297.99;564.79;2092.45;928.07;2081.98;259.03;311.54;243.24;2287.74;1248.76;1651.87;1069.96
1239;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;34;42;33;228.51;1026.03;620.84;357.87;599.09;1344.39;243.81;310.02;2523.02;819.40;1718.80;163.81;395.95;322.20;1813.16;1851.84;1251.93;639.87
1240;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;32;87.01;440.42;1871.18;302.81;643.80;788.16;562.28;1211.64;4638.26;1254.55;832.59;517.61;521.79;406.74;928.89;2919.00;1615.26;968.42
1241;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;42;33;278.93;1045.39;1988.43;831.01;620.70;2050.78;1040.87;1966.84;16146.19;813.04;760.76;1171.97;1342.85;798.32;539.48;3950.30;1151.24;1044.09
1242;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;43;33;699.35;1647.46;6558.26;1083.06;2896.36;2070.52;2197.93;3102.86;24203.90;2395.06;2661.66;1858.36;1637.51;920.34;1446.47;4136.38;1422.33;1025.89
1243;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;43;33;452.14;1328.04;4975.40;801.76;1186.26;1886.52;2043.82;3205.30;13421.55;836.04;3129.04;1486.51;905.47;552.68;1367.78;2404.48;568.23;1041.22
1244;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;43;33;521.26;1479.04;1577.10;1001.34;946.33;2127.62;1724.75;2739.74;12119.61;2256.53;4599.98;1271.25;936.16;598.94;1955.94;2328.25;1301.92;964.59
1245;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;43;33;722.12;2560.24;2282.51;1332.54;1927.68;2802.29;588.76;847.99;12795.07;2349.05;3943.42;592.53;1273.03;881.26;1878.06;4119.56;1317.41;622.62
1246;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;35;43;33;584.69;1495.49;2388.23;998.76;2003.68;3050.44;482.81;671.53;12331.47;3664.29;1372.81;351.54;1543.90;1124.51;785.30;5086.96;1813.82;496.18
1247;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;43;33;709.92;1234.14;2472.80;868.00;1263.76;2759.99;912.04;1512.01;8013.29;3876.73;3406.23;594.33;1189.39;859.73;1826.14;2006.54;1608.92;687.76
1248;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;43;33;903.46;1942.69;2531.43;1859.87;1772.69;2354.63;857.86;1671.84;9267.40;2715.18;4166.99;778.90;1002.92;649.18;1638.74;2185.89;1097.02;1085.28
1249;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;44;33;1075.86;2429.57;2449.74;1918.37;1590.13;3247.83;779.00;1306.04;8998.58;2536.03;4637.41;614.64;1003.69;594.95;1832.63;1744.23;959.02;1011.53
1250;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;44;33;559.48;1946.56;4389.15;1445.23;2103.53;2693.72;1594.72;2808.93;9233.23;1869.35;4942.93;1179.64;857.12;476.12;2723.38;1516.67;1285.02;1220.34
1251;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;44;33;660.32;1556.47;4442.97;946.28;1424.71;2425.12;2321.34;3622.06;11188.99;3145.93;1887.74;1487.86;980.67;604.52;777.99;1823.82;1523.02;1082.41
1252;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;44;33;1126.28;1659.08;2393.04;797.46;1676.56;1994.38;621.87;910.74;16707.74;3951.13;2450.22;651.19;1686.62;1240.15;1439.17;5731.52;2026.47;482.77
1253;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;43;33;436.69;1302.87;4128.71;900.69;1525.30;2132.56;821.74;1592.46;6559.85;1632.44;2833.64;624.12;936.93;699.43;1371.02;2350.67;933.67;909.03
1254;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;43;33;456.20;1423.86;2536.23;840.47;1416.51;2220.68;1753.05;3552.33;8562.32;4915.42;2155.83;1303.29;800.34;519.19;1224.18;1604.11;2359.52;1149.46
1255;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;44;33;635.11;1807.17;3589.55;1158.76;1383.72;3247.13;1675.39;3226.22;10399.63;3535.56;2004.08;1329.01;949.21;542.31;1088.70;1771.13;1642.02;1262.49
1256;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;44;33;509.06;1606.81;3353.13;1189.73;1365.84;2659.88;1878.27;3594.17;11171.91;3582.55;2305.55;1493.28;968.39;559.06;1016.50;1980.75;1791.99;1335.29
1257;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;37;44;34;1030.32;2496.36;1961.52;1120.05;1567.03;2715.57;659.80;939.17;6375.32;3650.59;3367.79;368.69;821.83;564.65;1412.40;1879.87;1853.25;816.12
1258;50102T5;5To1Ri1Re5Ta;5To;1Ri;1Re;5Ta;7.033333333;36;44;33;706.67;1807.17;2637.14;1912.35;1727.98;3051.14;877.73;2090.74;9936.03;2748.96;2922.66;1270.35;989.11;525.57;1445.66;1573.84;1361.07;1394.68
1000;10201T5;1To2Ri1Re5Ta;1To;2Ri;1Re;5Ta;6.7;31;36;29;2395.68;3165.21;3436.74;5047.98;10638.36;13099.89;508.70;1115.10;31876.62;3424.45;10607.17;1259.06;3803.73;2061.59;4838.33;7019.51;2229.25;1252.91
1001;10201T5;1To2Ri1Re5Ta;1To;2Ri;1Re;5Ta;6.7;31;37;29;2937.26;5344.08;5343.48;3505.54;3138.53;8721.98;1060.14;2107.37;18355.96;7101.47;8771.02;1432.81;2053.42;1188.31;4639.57;3664.45;3459.36;1273.99
1002;10201T5;1To2Ri1Re5Ta;1To;2Ri;1Re;5Ta;6.7;31;38;29;943.31;2262.11;11511.56;1750.62;6394.05;2931.30;1724.75;4223.32;29358.15;3776.88;5378.95;2725.71;1985.12;996.10;2576.55;4304.52;2141.94;1910.98
1003;10201T5;1To2Ri1Re5Ta;1To;2Ri;1Re;5Ta;6.7;31;38;29;869.31;1577.77;9417.41;1091.66;3363.56;4198.85;1724.75;3485.82;24058.10;3006.91;8134.69;2037.52;2188.47;1292.78;3285.58;4998.40;1631.45;1349.66
1004;10201T5;1To2Ri1Re5Ta;1To;2Ri;1Re;5Ta;6.7;32;38;29;1698.77;3262.98;5560.68;1888.26;3015.58;5361.35;1412.31;3362.46;23586.53;5705.45;6149.83;1912.06;2073.37;1153.22;3219.06;3916.67;2815.79;1542.19
1005;10201T5;1To2Ri1Re5Ta;1To;2Ri;1Re;5Ta;6.7;32;39;29;2641.26;3471.09;2479.53;1631.04;2512.61;8602.84;1685.62;3029.91;21130.71;5959.99;10503.98;1572.25;2186.93;1324.68;4565.74;4403.17;3303.04;1144.67
1006;10201T5;1To2Ri1Re5Ta;1To;2Ri;1Re;5Ta;6.7;32;39;29;2799.02;7255.79;15683.51;3595.01;8722.61;11101.28;904.82;1510.93;12001.14;1495.38;3650.04;912.03;1641.35;960.22;1083.03;2587.20;906.91;1129.35
